,in,out1,out2
101,1908SpringG,MUN1930:KIE1779:BER1705:NTH903:WAR885:BEL814:SIL805:BOH801:TYR747:BUR744:DEN679:MOS676:HOL621:RUH600:GAL583:NWY576:VIE550:PRU503:EDI470:SWE468:BRE459:MAR458:UKR448:BAL443:ENC434:LIV400:LON395:STP390:PAR381:GAS330:...:STP(NorthCoast)130:WAL122:FIN119:IRS112:STP(SouthCoast)110:POR104:TUS87:WMS73:SER66:BAR65:CLY59:NAF58:ROM45:TUN44:SPA(SouthCoast)41:ARM29:NAP20:TYS20:ALB20:BUL16:APU15:SMY10:SYR10:ANK9:SPA(NorthCoast)8:GOL7:GRE7:IOS3:CON3:EMS2,MUN5282:KIE4783:BER4445:DEN2524:HOL2439:BEL2225:RUH2208:SIL2064:NTH1950:BUR1880:WAR1795:BOH1672:SWE1531:PRU1439:BAL1432:NWY1350:TYR1342:MOS1126:BRE974:PAR960:MAR922:LIV919:VIE917:GAL909:EDI846:STP838:ENC763:GAS759:HEL743:PIC699:...:STP(NorthCoast)234:WAL213:NAO213:RUM207:IRS206:POR170:CLY148:BAR144:TUS127:WMS104:SER93:ROM84:NAF66:APU58:NAP54:SPA(SouthCoast)53:TUN49:ARM38:TYS27:ALB26:BUL21:ANK15:SMY13:SPA(NorthCoast)12:SYR12:GOL9:GRE9:CON5:IOS4:EMS2
102,1908SpringA,TRI1463:VIE1446:BUD1197:TYR978:BOH822:GAL764:RUM728:IOS698:BUL695:VEN688:SIL659:GRE634:WAR632:MOS579:CON558:SEV540:MUN523:SER486:UKR470:AES439:NAP390:SMY387:PIA380:ROM379:ANK313:ADS311:PRU274:ALB267:APU232:TYS230:...:BUR78:BUL(SouthCoast)75:NAF51:NWY51:FIN44:SPA(SouthCoast)33:SYR33:MAO26:POR24:GAS23:HOL22:ENC19:BEL18:SWE17:PAR16:DEN16:SPA16:BUL(EastCoast)11:BRE8:PIC6:IRS4:NAO4:CLY3:YOR2:SPA(NorthCoast)2:EDI2:LVP1:WAL1:NTH1:NWG1,TRI4099:VIE4042:BUD3522:TYR2281:SER2037:RUM1945:GAL1944:VEN1918:GRE1687:BOH1685:BUL1481:SIL1299:WAR1279:IOS1208:SEV1060:MUN1052:MOS1007:UKR973:CON955:ADS932:ROM896:NAP877:AES837:ALB813:PIA779:SMY654:APU529:ANK500:PRU445:BER412:...:BUL(SouthCoast)154:BUR127:NAF81:NWY62:SYR60:SPA(SouthCoast)58:FIN57:SPA52:HOL51:PAR50:MAO45:GAS36:POR34:BRE32:PIC27:BEL25:BUL(EastCoast)23:SWE22:DEN21:ENC20:IRS9:NAO7:SPA(NorthCoast)5:LVP4:CLY3:NTH2:YOR2:EDI2:NWG1:WAL1
103,1908SpringT,CON2647:IOS2165:SMY1949:BLA1471:RUM1400:ANK1386:TRI1374:SEV1363:AES1321:SER1316:GRE1128:BUD1080:MOS1001:GAL998:BUL991:TYS970:VEN939:UKR909:VIE851:ADS837:NAP820:ALB756:WAR754:ROM698:TUN684:TYR586:APU547:WMS475:SIL404:EMS400:...:MAR102:FIN93:POR86:BUL(EastCoast)75:NWY60:BUL(SouthCoast)57:SWE41:NAO35:BRE31:KIE31:SPA31:DEN28:SYR24:IRS16:GAS15:BUR15:ENC12:RUH11:SPA(NorthCoast)8:CLY8:LVP7:WAL4:PIC3:LON3:PAR3:NWG2:BEL2:EDI2:YOR1:HOL1,CON6744:SMY5013:IOS4340:BLA4155:AES3769:ANK3587:GRE3510:RUM3367:SER3317:SEV3293:BUL3241:TRI2512:BUD2008:ALB1839:UKR1760:ADS1710:TYS1709:MOS1695:GAL1616:NAP1607:VEN1587:ARM1491:TUN1332:EMS1266:WAR1251:VIE1243:ROM1185:APU1098:TYR805:WMS786:...:FIN146:BER145:POR129:NWY120:SYR114:SWE90:SPA51:NAO44:BRE41:KIE38:DEN30:GAS24:IRS22:ENC21:LON20:BUR19:RUH13:LVP10:SPA(NorthCoast)10:CLY10:PAR7:PIC6:WAL5:HOL4:NWG4:BEL3:EDI3:BAR1:YOR1:NTH1
104,1908SpringR,WAR1597:SEV1185:MOS1132:NWY1067:RUM1006:SIL991:BER859:GAL840:SWE800:STP(NorthCoast)746:VIE722:DEN700:BUD687:CON642:BLA609:KIE580:MUN552:NTH519:STP503:BOH496:UKR455:PRU453:BUL450:SER444:NWG441:SMY390:BAL371:TYR365:ANK347:TRI338:...:VEN96:BUR91:MAO90:BUL(EastCoast)88:EMS79:ENC66:WAL61:SYR57:PIA56:IRS38:BUL(SouthCoast)37:BRE33:APU30:NAP27:TYS27:POR21:MAR20:PAR19:PIC18:TUN17:GAS17:WMS16:ROM11:TUS11:NAF10:SPA(SouthCoast)9:ADS8:SPA3:GOL2:SPA(NorthCoast)1,WAR4284:MOS3879:SEV3201:NWY2253:RUM2224:SIL2041:GAL1971:STP1905:BER1783:SWE1754:UKR1715:VIE1349:STP(NorthCoast)1324:BUD1319:PRU1309:DEN1278:BLA1266:LIV1205:BOH1110:CON1098:MUN1050:KIE972:BAL929:ANK890:FIN824:SMY796:NTH778:NWG735:SER724:BUL713:...:YOR146:ALB143:BUR117:MAO115:ENC111:PIA110:EMS109:SYR92:WAL84:BUL(SouthCoast)71:IRS59:TUN50:BRE37:TYS36:APU35:NAF33:NAP33:MAR32:POR32:PAR30:PIC25:WMS23:GAS19:ROM19:TUS17:SPA(SouthCoast)13:ADS13:GOL8:SPA4:SPA(NorthCoast)1
105,1908FallE,NTH1791:ENC1484:MAO995:BAL942:KIE941:DEN756:BER736:NWY705:BEL692:HOL661:STP629:IRS583:RUH516:BUR510:WMS498:BRE495:LON483:NWG472:LIV458:GAS437:MOS427:PIC426:MUN396:SWE369:SPA(SouthCoast)358:WAL343:HEL343:NAO341:MAR341:YOR340:...:SKA96:BOH91:GAL82:IOS80:SPA(NorthCoast)77:TYR77:SEV75:ROM69:NAP63:STP(SouthCoast)49:VEN45:CLY37:RUM26:ARM17:VIE15:EMS13:ADS12:APU10:SMY10:BUD9:AES8:ANK6:TRI4:GRE4:ALB4:CON2:BUL2:BUL(SouthCoast)2:SER1:SYR1,NTH5939:ENC4341:LON3005:NWY2824:MAO2711:BAL2389:DEN2382:KIE2268:EDI2113:NWG1947:STP1900:BEL1866:IRS1771:HOL1746:SWE1625:YOR1578:BRE1536:BER1502:WAL1320:BAR1298:HEL1201:LIV1198:LVP1195:NAO1190:WMS1075:RUH1047:MOS985:GAS968:PIC963:GOB938:...:SPA(NorthCoast)234:STP(SouthCoast)193:SEV192:PIA177:IOS170:TUS166:GAL128:BOH120:ROM107:NAP105:TYR88:VEN74:RUM43:ARM30:APU29:EMS26:VIE25:AES23:SMY22:BUD20:ANK16:ADS15:GRE14:ALB11:TRI7:SYR7:BUL5:CON4:BUL(SouthCoast)2:SER1
106,1908FallF,BUR1286:MUN903:ENC844:RUH837:MAO782:GOL760:TYS755:PIA750:KIE745:NTH725:BEL682:HOL650:TUN622:WMS611:MAR600:IOS519:TYR467:PIC463:VEN457:BER419:NWG394:ROM387:NAP364:TUS362:BRE353:GAS348:DEN342:NWY318:EDI303:PAR300:...:BAL99:ALB98:GRE97:EMS96:AES95:FIN94:WAR82:STP78:POR77:STP(NorthCoast)73:GAL65:BUD52:LIV45:GOB36:SER35:MOS32:SMY23:BUL(SouthCoast)18:CON14:SYR14:RUM13:UKR8:SPA(NorthCoast)7:BUL6:SEV5:ANK4:STP(SouthCoast)3:BLA3:ARM3:BUL(EastCoast)1,BUR4609:MAR3466:MAO2889:ENC2660:BEL2466:RUH2413:GOL2376:PIA2316:PIC2224:GAS2193:BRE2172:PAR2171:MUN2101:WMS2077:TYS2053:TUN1856:HOL1621:NTH1415:KIE1336:SPA(SouthCoast)1316:VEN1223:ROM1219:TUS1198:IOS1121:SPA1095:LON1040:POR1031:TYR1009:NAP920:EDI811:...:HEL214:AES189:EMS186:ALB166:WAR153:GRE147:BAL139:GAL129:STP(NorthCoast)119:FIN108:SPA(NorthCoast)107:SMY99:STP98:BUD90:LIV65:SER50:MOS43:BUL(SouthCoast)42:GOB41:UKR32:SEV24:SYR24:RUM22:CON22:BUL10:ANK8:ARM5:STP(SouthCoast)4:BLA4:BUL(EastCoast)1
107,1908FallI,IOS779:TYS715:TYR663:VEN650:TRI598:PIA477:VIE473:MAR440:CON440:AES435:WMS431:BUD429:SER412:MAO384:RUM329:GOL326:GRE293:SMY282:SPA(SouthCoast)282:BOH278:NAP259:BUL257:EMS250:TUS247:GAL243:ADS241:MUN231:TUN226:ALB216:BUR208:...:PIC68:BEL62:LVP59:RUH59:KIE58:MOS55:NAO52:IRS51:WAL45:LIV31:SYR31:NTH28:HOL27:BUL(EastCoast)26:PRU24:SPA(NorthCoast)24:NWG23:EDI16:LON16:CLY15:YOR12:DEN10:STP6:BAR6:NWY5:SWE4:STP(NorthCoast)2:SKA2:FIN2:HEL2,VEN3646:TYS2839:IOS2698:NAP2208:PIA2146:ROM2122:TYR1959:TRI1901:TUN1689:MAR1646:WMS1555:GOL1497:TUS1377:VIE1334:ADS1210:AES1203:APU1137:MAO1130:GRE1015:BUD932:SPA(SouthCoast)932:SER834:CON791:POR744:ALB692:SMY666:EMS661:BOH636:GAS619:MUN569:...:IRS163:BER148:WAR147:UKR143:SPA(NorthCoast)135:BEL131:RUH119:WAL115:KIE108:SYR80:NWG77:MOS72:CLY58:PRU57:NTH55:LON51:HOL43:LIV41:EDI38:DEN33:BUL(EastCoast)33:YOR19:BAR13:NWY11:STP10:STP(NorthCoast)5:SWE5:HEL3:FIN2:SKA2
108,1908FallG,MUN1374:SIL1117:NTH914:TYR811:WAR783:BOH774:KIE767:GAL736:BUR713:DEN697:HOL685:RUH673:MOS673:BER659:BEL618:VIE548:NWY536:PRU535:ENC513:UKR491:GAS437:BAL433:LIV427:MAR413:BRE404:HEL356:PAR349:STP344:SWE338:SEV321:...:SKA148:CLY148:POR142:FIN129:WMS122:STP(NorthCoast)115:ROM94:STP(SouthCoast)87:TUN86:SER84:TUS68:BAR58:ARM55:SPA(SouthCoast)46:ALB36:NAF34:BUL34:APU28:TYS28:NAP26:GRE25:GOL25:ANK16:SYR10:SPA(NorthCoast)9:SMY8:CON8:IOS4:AES1:EMS1,MUN4072:KIE3093:BER2549:SIL2477:DEN2424:RUH2396:HOL2185:NTH1974:BUR1872:BEL1813:BOH1687:BAL1625:WAR1579:PRU1544:TYR1464:NWY1388:SWE1189:GAL1174:MOS1143:LIV1107:HEL1088:GAS1021:ENC928:BRE905:VIE904:MAR862:PAR845:STP831:PIC817:GOB790:...:CLY272:RUM271:STP(SouthCoast)251:IRS231:POR218:STP(NorthCoast)213:BAR154:WMS142:ROM135:SER134:TUS112:TUN90:APU85:SPA(SouthCoast)78:ARM75:NAP63:NAF54:ALB52:BUL42:TYS34:GRE33:GOL31:ANK21:SPA(NorthCoast)15:SYR15:SMY11:CON8:IOS7:AES1:EMS1
109,1908FallA,TYR1079:BOH984:GAL959:VIE746:TRI739:RUM722:SIL718:VEN659:ADS619:WAR611:IOS597:MOS595:MUN585:BUL570:BUD550:GRE549:CON547:SEV545:UKR481:SER478:AES436:PIA386:ROM384:NAP369:TYS351:SMY346:LIV335:ALB334:PRU326:BER292:...:KIE93:BUR80:NWY73:FIN59:MAO54:SYR49:BUL(SouthCoast)42:SPA41:NAF40:HOL34:GAS29:POR27:SPA(SouthCoast)26:BEL25:PAR22:SWE21:PIC18:NTH17:DEN16:BRE9:BUL(EastCoast)8:ENC8:IRS6:CLY4:WAL3:NWG3:SPA(NorthCoast)3:EDI3:NAO2:YOR1,TRI2616:VIE2599:TYR2428:GAL2182:BUD2154:BOH2124:SER1808:RUM1807:VEN1795:GRE1516:ADS1419:BUL1352:SIL1316:WAR1220:ALB1098:IOS1085:MUN1045:SEV1034:MOS1011:UKR998:CON934:AES899:ROM811:PIA800:NAP781:TYS621:SMY594:APU559:PRU553:TUS546:...:BUL(SouthCoast)120:SPA109:GAS98:SYR98:NWY89:NAF89:FIN87:MAO74:HOL67:SPA(SouthCoast)67:PAR63:BEL50:POR43:BRE29:PIC27:SWE27:DEN23:NTH18:BUL(EastCoast)17:IRS14:ENC11:NAO8:WAL5:CLY4:EDI3:NWG3:SPA(NorthCoast)3:LVP2:LON1:YOR1
110,1908FallT,AES1845:IOS1838:BUL1680:BLA1351:TRI1328:RUM1159:SEV1139:TYS1124:GAL1100:BUD1053:CON1046:SER994:MOS985:VEN981:GRE945:UKR933:VIE836:ADS822:TUN802:EMS750:NAP745:ALB722:WAR712:TYR677:ROM666:APU625:ARM584:WMS548:BOH494:SIL461:...:POR111:NWY81:BUL(EastCoast)61:NAO56:BUR55:BUL(SouthCoast)47:IRS44:GAS39:BRE38:SPA37:KIE36:SWE33:DEN29:CLY25:SYR17:ENC13:RUH11:LVP10:WAL10:NWG9:SPA(NorthCoast)7:PAR6:LON5:HOL5:PIC5:BEL4:YOR2:NTH2:EDI2:SKA1,AES4886:BLA4249:BUL4141:IOS3993:CON3821:RUM2969:GRE2961:SEV2895:SER2846:TRI2436:ARM2223:SMY2090:BUD1946:EMS1905:TYS1896:UKR1863:ALB1851:GAL1808:ADS1760:MOS1650:VEN1530:ANK1512:TUN1404:NAP1378:WAR1205:VIE1184:APU1176:ROM1139:TYR931:WMS926:...:FIN188:POR185:SYR161:NWY154:NAO75:GAS71:BUR61:IRS55:SPA53:BRE51:SWE51:KIE43:DEN31:CLY27:ENC23:LON22:LVP15:WAL15:SPA(NorthCoast)14:RUH12:NWG12:PAR11:PIC7:HOL5:NTH4:BEL4:EDI4:YOR2:SKA1:BAR1
111,1908FallR,NWY1104:RUM962:SIL907:GAL851:BER774:BLA712:BUD694:SWE693:WAR667:MUN658:DEN656:VIE648:SEV627:UKR622:NTH582:BOH573:KIE567:SER558:CON529:PRU510:NWG448:MOS441:SMY413:BAL378:TYR363:STP360:TRI358:BUL337:LIV336:FIN326:...:BUR107:WAL97:VEN80:EMS76:BUL(SouthCoast)75:MAO74:APU67:SYR66:TUN61:TYS58:IRS57:BUL(EastCoast)57:PIA57:BRE44:PIC41:NAP36:WMS35:TUS32:ROM31:STP(SouthCoast)30:PAR29:POR27:GAS18:MAR17:ADS15:SPA(SouthCoast)13:NAF12:SPA6:GOL2:SPA(NorthCoast)2,WAR2707:MOS2564:NWY2370:SEV2118:RUM2061:SIL2048:UKR2039:GAL2025:BER1773:SWE1651:STP1642:LIV1556:BLA1544:PRU1482:BUD1347:DEN1332:BOH1236:VIE1187:MUN1156:BAL1020:KIE1006:FIN995:CON971:NTH882:SER819:SMY787:NWG756:TYR747:ARM721:ANK716:...:YOR188:BUR157:WAL153:VEN143:SYR131:BUL(EastCoast)127:MAO123:EMS101:IRS100:BUL(SouthCoast)95:PIA80:TUN79:TYS71:APU71:TUS57:PIC53:BRE50:WMS49:NAP46:ADS45:POR39:ROM36:PAR36:GAS26:MAR26:NAF21:SPA(SouthCoast)19:SPA9:GOL7:SPA(NorthCoast)2
112,1909SpringE,NTH1376:LON1366:ENC1018:MAO926:KIE873:EDI826:BAL788:BER667:LVP656:DEN572:HOL566:NWY558:STP557:BEL547:WMS460:BRE460:BUR433:LIV421:RUH398:MUN373:SWE363:MOS348:PRU334:PAR313:MAR308:GAS307:POR296:NWG295:SPA(SouthCoast)289:IRS287:...:GAL87:SPA83:IOS79:SKA78:BOH69:TUS65:ROM64:SPA(NorthCoast)62:NAP51:STP(SouthCoast)47:TYR43:VEN30:CLY30:RUM23:ARM15:BUD14:EMS11:VIE10:ADS10:AES9:SMY9:GRE9:TRI8:APU8:ANK7:ALB4:CON2:SER2:SYR2:BUL2,NTH4399:LON4249:ENC3183:EDI2916:MAO2292:NWY2188:LVP2186:KIE2084:DEN2071:BAL1907:STP1696:BEL1522:HOL1518:BER1337:SWE1331:BRE1316:NWG1268:LIV1056:BAR1002:IRS987:WMS964:RUH817:POR792:BUR779:MOS779:GOB772:HEL758:WAL749:YOR732:PRU704:...:SEV179:IOS160:SPA(NorthCoast)158:STP(SouthCoast)142:PIA134:GAL127:BOH115:TUS115:ROM103:NAP98:TYR62:VEN55:RUM43:EMS26:ARM26:AES24:BUD22:GRE18:APU17:SMY16:ANK16:VIE16:ADS13:TRI11:ALB9:SYR6:BUL4:CON4:SER3:BUL(SouthCoast)1
113,1909SpringF,MAR1208:BRE1022:PAR951:BUR877:MUN735:BEL645:RUH633:TYS631:KIE605:TUN580:NTH577:PIA530:WMS514:HOL508:MAO490:ENC479:GOL440:VEN425:IOS410:TYR395:ROM383:NAP362:TUS355:LON338:BER330:NWG329:DEN323:EDI291:NWY273:APU207:...:ALB95:GRE93:WAL89:BAL87:GAL79:AES77:HEL72:STP65:WAR58:LIV57:FIN53:POR52:STP(NorthCoast)45:SMY34:BUD33:GOB26:SER24:MOS19:BUL(SouthCoast)13:CON9:SYR9:RUM7:UKR6:SPA(NorthCoast)6:ARM6:BUL5:ANK4:STP(SouthCoast)4:BLA3:SEV1,MAR4098:BRE3240:BUR3148:PAR3045:BEL2049:MAO1785:RUH1725:WMS1685:TYS1685:MUN1649:ENC1618:TUN1611:PIA1524:GOL1517:HOL1304:GAS1265:PIC1183:NTH1102:VEN1076:KIE1047:SPA(SouthCoast)1031:SPA995:ROM983:LON974:TUS936:NAP887:TYR816:IOS815:POR762:EDI695:...:GAL172:EMS169:HEL162:ALB160:PRU157:AES150:GRE146:SPA(NorthCoast)129:WAR113:BAL108:BUD99:STP85:SMY75:STP(NorthCoast)75:LIV69:FIN64:UKR45:SER44:CON42:BUL(SouthCoast)37:GOB30:MOS26:SEV22:SYR17:RUM13:BUL11:ANK7:ARM6:STP(SouthCoast)5:BLA4
114,1909SpringI,VEN956:NAP765:ROM675:IOS555:TYR482:TRI460:WMS434:MAR398:VIE394:BUD394:AES356:TYS352:PIA350:RUM348:SER336:CON326:SMY312:GOL305:MAO295:GRE280:TUN219:MUN217:POR217:EMS211:SPA(SouthCoast)210:BUL204:BOH180:BUR174:GAL166:ADS153:...:ARM55:BER55:PIC52:BUL(EastCoast)51:IRS47:RUH41:LVP39:MOS35:LON29:KIE28:HOL27:SPA(NorthCoast)21:SYR18:NWG18:EDI18:PRU18:NTH16:WAL15:CLY12:DEN11:YOR8:LIV7:BAR5:NWY5:STP4:SWE3:STP(NorthCoast)2:HEL1:FIN1:SKA1,VEN3577:ROM2743:NAP2709:IOS1807:TYS1527:TRI1513:PIA1469:TYR1461:TUN1362:MAR1329:WMS1305:GOL1135:VIE970:AES861:GRE834:MAO791:SPA(SouthCoast)781:BUD780:ADS718:SER704:TUS670:SMY653:POR635:APU629:CON614:MUN497:RUM484:EMS482:GAS429:BOH418:...:LVP140:BEL121:RUH111:UKR111:BER105:ARM103:SPA(NorthCoast)87:LON71:WAL67:CLY66:KIE62:BUL(EastCoast)61:MOS55:NWG51:HOL46:SYR44:EDI38:NTH37:DEN36:PRU33:YOR14:LIV12:NWY12:BAR9:STP9:SWE5:STP(NorthCoast)5:HEL3:SKA1:FIN1
115,1909SpringG,MUN1521:KIE1353:BER1347:NTH827:WAR771:SIL700:BOH684:TYR657:BEL638:BUR582:DEN535:RUH533:HOL515:GAL508:MOS494:VIE494:NWY492:PRU417:ENC395:UKR380:SWE361:BRE345:MAR335:STP329:LIV328:BAL328:GAS320:PAR302:LON298:EDI295:...:TUS108:IRS99:FIN99:WMS93:SKA93:STP(SouthCoast)90:SER81:CLY80:STP(NorthCoast)76:ROM63:SPA(SouthCoast)55:TUN54:BAR48:ALB46:ARM40:NAF31:TYS31:GOL28:BUL27:APU25:IOS21:GRE11:ANK11:SYR10:SMY9:NAP9:SPA(NorthCoast)5:CON5:EMS2:AES1,MUN3758:KIE3731:BER3349:DEN1755:HOL1681:RUH1664:BEL1584:NTH1568:SIL1558:WAR1486:BUR1453:BOH1345:NWY1224:PRU1137:TYR1135:BAL1132:SWE1125:MOS875:GAL859:VIE830:BRE776:LIV771:MAR704:PAR691:STP690:GAS639:ENC624:EDI588:UKR543:HEL541:...:YOR211:POR202:NAO197:IRS175:STP(NorthCoast)166:CLY154:TUS143:BAR135:WMS121:SER115:ROM94:SPA(SouthCoast)80:TUN59:ALB56:ARM52:APU49:NAF42:NAP38:TYS36:GOL34:GRE34:BUL33:IOS21:ANK15:SYR13:SMY12:SPA(NorthCoast)12:CON7:AES2:EMS2
116,1909SpringA,TRI1227:VIE1130:BUD924:TYR839:BOH744:IOS634:GAL600:VEN581:SIL571:WAR511:RUM496:BUL479:MUN477:GRE467:SEV466:CON442:MOS428:UKR407:ROM371:SER337:SMY335:NAP331:PIA328:AES320:ADS296:BER253:PRU247:ANK234:ALB221:TYS217:...:NWY61:FIN46:NAF44:BUL(SouthCoast)41:HOL37:GAS36:SYR35:PAR35:MAO33:BEL32:SPA(SouthCoast)29:POR23:SWE23:SPA21:DEN16:PIC14:BRE13:NAO6:ENC6:BUL(EastCoast)5:IRS4:EDI4:NWG4:WAL3:LVP2:CLY2:LON2:NTH1:SPA(NorthCoast)1:YOR1,VIE2914:TRI2862:BUD2652:TYR1833:VEN1546:BOH1542:GAL1507:SER1480:RUM1403:GRE1304:BUL1105:SIL1076:WAR990:IOS940:SEV905:MUN848:ROM783:MOS778:UKR757:CON755:ADS708:NAP677:ALB650:PIA608:AES577:SMY518:APU475:PRU401:BER394:TUS392:...:BUL(SouthCoast)100:GAS81:NAF80:PAR79:NWY78:HOL75:MAO71:SPA(SouthCoast)61:FIN60:SPA58:SYR56:POR56:BEL43:SWE35:BRE34:PIC24:DEN23:BUL(EastCoast)10:ENC9:NAO8:IRS7:LVP5:WAL5:NWG5:EDI4:CLY2:LON2:YOR1:NTH1:SPA(NorthCoast)1
117,1909SpringT,CON2022:IOS1668:SMY1541:RUM1214:TRI1157:BLA1049:ANK1031:AES1029:SEV1018:SER966:GRE925:MOS883:VEN842:TYS835:BUD831:GAL826:BUL800:UKR728:VIE704:NAP693:ADS655:TUN638:WAR636:ROM619:TYR583:ALB559:WMS518:GOL448:BOH442:APU422:...:FIN97:POR93:BUL(EastCoast)67:NAO63:SPA51:RUH51:BRE47:GAS43:BUR42:BUL(SouthCoast)37:LVP36:SWE34:BEL27:KIE22:IRS20:ENC19:SYR15:DEN13:CLY11:PAR11:SPA(NorthCoast)10:NWG8:HOL8:WAL6:LON6:PIC6:EDI5:YOR3:NTH3:SKA2,CON5059:SMY3600:IOS3544:AES2957:BLA2856:RUM2742:ANK2692:GRE2691:SEV2523:BUL2432:SER2393:TRI2101:BUD1610:UKR1502:TYS1475:MOS1438:GAL1417:VEN1379:ADS1377:ALB1350:NAP1251:TUN1246:ARM1189:EMS1086:VIE1084:ROM1034:WAR1021:TYR858:APU835:WMS803:...:POR187:FIN161:NWY152:BER134:NAO78:SYR74:SPA72:GAS71:SWE58:BRE57:RUH52:BUR49:LVP43:KIE30:IRS29:BEL29:ENC24:LON23:DEN17:SPA(NorthCoast)16:PAR15:CLY14:NWG14:PIC12:WAL8:HOL8:EDI7:NTH4:YOR4:SKA2
118,1909SpringR,WAR1026:SEV844:MOS796:NWY730:SIL697:RUM671:BER666:GAL528:SWE523:DEN522:VIE497:BUD489:STP(NorthCoast)488:KIE474:MUN461:BOH457:NTH412:STP377:CON368:PRU362:BLA354:SER353:UKR335:NWG314:SMY292:TRI277:BAL274:HOL270:TYR255:GRE248:...:BUL(EastCoast)85:NAO76:CLY69:WAL62:EMS59:BUL(SouthCoast)58:YOR55:PIA48:WMS40:PIC39:TYS39:VEN38:ADS35:SYR34:APU31:PAR28:IRS25:MAR24:TUN22:BRE20:POR18:TUS15:ROM15:GAS15:NAP15:SPA(SouthCoast)11:NAF6:GOL5:SPA(NorthCoast)5:SPA3,WAR2936:MOS2805:SEV2295:NWY1736:RUM1499:STP1464:SIL1446:BER1367:GAL1307:UKR1300:SWE1259:VIE1017:BUD1000:DEN953:LIV936:PRU934:STP(NorthCoast)908:BOH905:BLA902:MUN860:KIE840:CON729:NTH689:SMY623:FIN614:SER596:BAL585:ANK547:NWG528:TRI491:...:BUL(EastCoast)138:CLY135:MAO129:YOR97:SYR94:WAL91:VEN83:EMS76:BUL(SouthCoast)75:IRS75:PIA64:PIC55:ADS54:WMS52:TYS51:PAR42:APU37:TUN37:BRE33:POR32:MAR29:NAP24:TUS21:ROM20:SPA(SouthCoast)20:GAS20:GOL10:NAF9:SPA5:SPA(NorthCoast)5
119,1909FallE,NTH1461:ENC1145:MAO899:BAL842:KIE786:BER623:NWY573:BEL523:HOL510:DEN492:STP485:BUR484:LIV482:WMS445:MUN444:IRS435:LON432:BRE405:RUH405:MOS377:GAS369:WAR356:PIC327:NWG310:SPA(SouthCoast)307:MAR300:PRU278:FIN274:SWE273:HEL268:...:SEV105:SPA103:TYR81:GAL80:ROM74:TUS73:SKA59:NAP54:VEN47:STP(SouthCoast)46:SPA(NorthCoast)42:RUM34:APU31:CLY29:VIE26:ADS26:SMY20:AES20:ARM18:BUD16:EMS11:ALB10:GRE8:SYR6:TRI5:ANK4:CON4:SER4:BUL2:BUL(SouthCoast)1,NTH4517:ENC3412:LON2210:MAO2129:NWY2102:BAL2074:KIE1909:DEN1804:STP1559:BEL1442:NWG1421:EDI1398:HOL1382:IRS1312:BER1271:LIV1190:SWE1138:BRE1123:YOR1102:BAR1024:WMS985:LVP979:WAL978:HEL902:NAO880:GOB879:GAS847:BUR840:RUH816:MOS809:...:SPA224:SEV197:PIA181:STP(SouthCoast)171:BOH162:ROM136:GAL135:SPA(NorthCoast)130:TUS128:NAP122:TYR94:VEN74:RUM66:APU48:AES36:ARM35:ADS35:VIE33:SMY33:BUD30:EMS28:GRE21:SYR18:ALB14:ANK9:CON8:TRI7:BUL6:SER6:BUL(SouthCoast)3
120,1909FallF,BUR1041:MUN730:RUH644:PIA635:TYS627:MAO611:ENC594:NTH563:KIE544:GOL542:TUN537:HOL490:BEL490:IOS468:MAR450:VEN423:WMS394:TYR378:PIC378:NAP361:ROM348:BER325:DEN323:NWY299:GAS277:NWG275:TUS255:LON231:EDI230:BOH227:...:HEL100:EMS97:GRE97:LIV97:STP96:IRS94:ALB91:WAR85:STP(NorthCoast)80:WAL75:POR63:GAL61:FIN58:SMY55:SER50:BUD48:GOB46:UKR27:BUL(SouthCoast)20:SYR20:CON19:MOS14:RUM9:BUL7:ANK5:ARM5:STP(SouthCoast)4:SPA(NorthCoast)4:BLA3:SEV2,BUR3313:MAR2476:MAO2024:BEL1809:RUH1770:ENC1729:GOL1661:BRE1656:GAS1636:PIA1623:TUN1584:TYS1572:MUN1571:WMS1522:PIC1506:PAR1501:HOL1180:SPA(SouthCoast)1049:NTH1048:KIE1002:ROM954:VEN952:IOS926:SPA838:NAP820:TUS807:POR800:TYR752:LON737:EDI669:...:SKA210:HEL209:PRU191:EMS184:AES176:BAL174:GRE139:WAR130:GAL127:BUD123:STP121:STP(NorthCoast)112:LIV112:SPA(NorthCoast)108:SMY96:FIN77:SER75:GOB56:UKR51:BUL(SouthCoast)45:CON34:RUM34:SYR31:MOS27:ANK25:SEV25:BUL13:BLA9:ARM7:STP(SouthCoast)6
