,in,out1,out2
95,1907FALA,MUN1081:VIE1038:BUD983:IOS740:TRI690:WAR684:GAL663:VEN639:RUM638:TYR623:SIL586:BUL568:CON529:UKR524:BOH511:MOS510:SEV478:TRI414:BER408:GRE393:TRI387:PIA367:SER344:NAP332:ROM318:SMY312:VIE297:STP291:APU286:ARM285:.:BLA58:BUL51:FIN50:SPA47:NAF40:GAS37:SPA36:PAR34:POR30:HOL29:SWE27:BEL21:DEN21:BRE9:PIC9:BUL7:NAO4:NTH4:IRS3:BAR3:YOR3:SKA2:STP2:ENC2:CLY2:NWG2:BAL1:EDI1:SPA1:LON1:,VIE1890:BUD1791:RUM1784:MUN1754:TRI1711:GAL1661:TYR1549:VEN1518:BUL1271:VIE1251:WAR1219:SER1206:IOS1200:BUD1142:BOH1074:TRI1071:SIL1020:GRE946:UKR913:CON878:SEV865:TRI836:MOS835:ALB766:PIA681:BER665:ROM664:NAP617:APU604:SMY559:.:GAS64:FIN63:NAF58:HOL46:POR45:DEN42:SWE36:BEL32:PIC29:BRE15:BUL15:NAO9:NTH5:STP5:ENC4:SPA4:BAR4:IRS4:BAL3:YOR3:NWG3:GOB2:LON2:EDI2:SKA2:LVP2:CLY2:BULVIACONVOY1:WAL1:STP1:
96,1907FALT,IOS2335:CON1831:RUM1623:TRI1473:SMY1343:SEV1265:ANK1231:SER1170:VEN995:BUD983:VIE953:GAL931:BUL929:WAR898:MOS879:GRE833:TYS830:NAP765:UKR721:TYR696:CON671:AES661:TUN631:ROM591:APU536:WMS505:ALB490:SMY484:EMS403:SIL402:.:NAO36:SYR36:BRE34:DEN30:BUR27:GAS27:BUL25:BAL20:RUH17:ENC13:IRS13:LVP12:SPA10:PAR10:CLY7:NWG6:LON4:HOL4:WAL4:EDI3:PIC3:RUMVIACONVOY2:BAR2:BULVIACONVOY1:BEL1:NTH1:GOB1:YOR1:STP1:GREVIACONVOY1:,IOS4548:RUM3787:CON3430:SEV2959:TRI2705:SMY2595:BUL2479:SER2457:GRE2392:CON2353:ANK2202:BUD1852:AES1813:VEN1633:TYS1618:MOS1611:GAL1597:WAR1436:UKR1436:VIE1409:NAP1387:ALB1356:TUN1181:ARM1143:ROM1115:SMY1088:EMS1070:SMY984:APU963:TYR874:.:BRE47:NAO47:GAS47:BUR37:ENC23:LON22:LVP20:IRS20:RUH20:BAL20:SPA13:PAR13:NWG9:CLY9:PIC6:BAR5:HOL4:BEL4:EDI4:WAL4:NTH4:STP3:BULVIACONVOY3:STP3:RUMVIACONVOY3:YOR2:GOB2:GREVIACONVOY1:SYRVIACONVOY1:ARMVIACONVOY1:
97,1907FALR,WAR1060:KIE984:MUN980:NWY964:RUM948:MOS880:BER827:CON742:GAL718:SIL717:BUD695:STP692:VIE662:DEN652:NTH593:SWE582:TRI554:SER485:BOH482:PRU449:BUL439:NWG439:SEV439:WAR417:SEV414:SMY383:SEV373:TYR370:GRE365:EDI342:.:GOB100:WAL75:APU69:EMS69:ENC66:PAR64:NAP64:BRE60:MAR57:PIA54:SYR53:IRS50:TUN50:BUL43:PIC43:POR40:GAS36:SPA32:ROM31:TYS29:ADS23:STP19:TUS18:WMS17:NAF15:SPA9:GOL7:SPA2:KIEVIACONVOY1:WALVIACONVOY1:,RUM1868:WAR1841:NWY1715:WAR1669:GAL1667:MUN1613:MOS1604:BER1522:KIE1477:MOS1385:SIL1382:SEV1285:SWE1224:BUD1201:UKR1164:STP1159:PRU1125:DEN1122:CON1114:VIE1050:STP1048:LIV1006:BOH848:TRI807:NTH807:SEV779:FIN690:SER682:ANK665:BUL663:.:MAO169:STP117:WAL115:ENC92:EMS90:PIA90:BUL87:SYR83:PAR75:APU73:PIC71:NAP71:TUN69:BRE68:IRS67:MAR66:POR53:TYS46:GAS43:SPA41:NAF39:ROM38:ADS31:WMS29:TUS25:GOL17:SPA10:SPA3:KIEVIACONVOY1:WALVIACONVOY1:
98,1908SPRE,LON1079:MAO914:KIE851:EDI841:ENC789:DEN764:BEL580:NTH570:BER568:STP560:WMS523:NWY512:MUN510:IRS505:BUR475:HOL474:BAL472:LIV426:MOS392:PIC363:WAL362:RUH360:YOR356:GAS345:BRE337:WAR310:SPA309:PRU309:SWE304:MAR297:.:TUS88:SKA81:SEV79:LVP77:ROM56:NAP42:VEN37:RUM36:SPA36:CLY32:APU31:STP24:ARM17:BUD17:VIE15:ADS13:EMS10:TRI10:AES8:SMY8:GRE5:ANK4:ALB3:SER3:SYR2:BUL2:BLA2:BUL2:CON1:NAFVIACONVOY1:,LON2692:NTH2480:MAO2456:ENC2208:EDI2130:KIE2115:DEN2072:NWY1928:BEL1492:STP1465:IRS1343:HOL1316:BAL1282:YOR1265:BER1218:SWE1184:NWG1141:WAL1084:WMS1055:LIV1039:BRE912:NAO905:MOS897:MUN896:PIC887:BUR840:GAS772:FIN735:PRU725:RUH723:.:IOS195:GAL159:TUS157:BOH150:SPA140:TYR130:STP96:ROM84:NAP79:VEN68:RUM57:APU53:ARM36:BUD31:AES25:VIE20:EMS19:SMY16:ADS15:TRI13:ANK12:ALB11:SYR10:GRE10:SER5:CON5:BUL5:BUL2:BLA2:NAFVIACONVOY1:
99,1908SPRF,MUN1077:BUR1041:ENC693:MAO690:KIE678:PIA675:IOS673:TYS646:GOL628:NTH551:RUH528:BEL520:TUN491:VEN483:WMS482:TYR470:PIC440:HOL439:MAR377:BER350:NAP338:NWY333:DEN316:TUS311:TRI298:ROM265:SIL262:EDI258:GAS257:SPA250:.:SPA106:FIN105:GAL96:IRS91:ADS90:BAL87:EMS85:GRE78:HEL72:BUD58:LIV56:POR56:WAR54:STP51:SER44:GOB34:CON23:SMY22:BUL21:RUM21:MOS18:SYR13:UKR12:BUL8:ANK7:ARM7:SPA5:SEV4:STP4:BLA2:,BUR3321:MAO2291:MUN2185:MAR1894:PIA1861:TYS1848:ENC1788:GOL1694:BEL1683:WMS1620:PIC1565:RUH1437:GAS1425:IOS1235:KIE1208:TUN1157:BRE1131:NTH1084:HOL1066:VEN1034:TYR959:SPA954:TUS886:PAR880:SPA718:ROM709:NAP689:LON626:BER620:NAO556:.:HEL163:ADS163:AES161:GRE159:EMS158:STP150:BUD118:FIN116:BAL114:WAR87:LIV78:SPA76:GOB76:SMY72:SER70:STP69:BUL51:CON33:RUM30:MOS28:SYR27:UKR22:SEV22:BUL16:ANK10:ARM8:STP4:BLA2:TUSVIACONVOY1:PIAVIACONVOY1:
100,1908SPRI,TYS643:TRI594:TYR574:IOS536:VEN494:MAR445:MAO406:CON400:PIA393:BUD369:RUM362:WMS334:VIE330:SER327:AES300:NAP288:MUN286:SPA275:GAL274:BUL236:BUR226:TUS223:BOH202:GAS194:SMY190:GRE184:TUN167:EMS165:GOL163:SEV147:.:RUH63:IRS63:PAR58:BEL57:WAL49:NAO47:ADS47:NTH45:SYR35:LON32:LIV32:PRU30:BUL29:HOL29:NWG24:LVP20:SPA16:CLY16:EDI14:YOR12:STP11:DEN10:BAR5:NWY5:FIN2:SKA2:SWE2:HEL1:SMYVIACONVOY1:STP1:,TYS2185:VEN2098:IOS2045:TRI1889:TYR1602:PIA1426:MAR1301:NAP1185:WMS1154:MAO1094:TUS1064:ROM1061:TUN943:SPA811:VIE804:APU797:AES791:BUD726:CON711:GOL697:SER687:GRE632:MUN596:RUM579:ALB558:BUR554:GAS547:GAL485:BOH474:NAF467:.:SYR122:KIE111:WAL101:MOS97:SPA92:NTH86:LVP76:LON64:PRU62:CLY54:NWG53:HOL50:LIV43:EDI43:BUL43:YOR22:STP20:DEN17:BAR13:FIN11:NWY10:SWE5:SKA4:GOB3:BAL2:HEL2:STP2:SMYVIACONVOY1:VENVIACONVOY1:TUNVIACONVOY1:
101,1908SPRG,SIL1082:MUN999:TYR835:GAL755:NTH707:BUR696:WAR652:PRU567:DEN563:BOH547:HOL529:BEL527:UKR523:RUH516:KIE487:VIE459:BER446:MOS428:ENC412:GAS389:NWY380:LIV359:MAO346:BUD326:TRI324:STP317:PIA311:MAR305:NWG296:SWE291:.:SPA133:GOB127:SER118:SKA117:WMS114:POR93:ROM74:TUS73:ARM56:SPA52:TUN50:BAR46:TYS43:ALB43:STP40:NAF38:GRE36:STP30:APU29:GOL27:BUL23:ANK17:SMY11:NAP11:CON10:SYR9:SPA7:IOS7:AES2:ADS1:,MUN2916:SIL2225:KIE2038:BER1656:RUH1612:BUR1541:BEL1384:DEN1382:TYR1371:NTH1366:HOL1320:WAR1232:PRU1224:GAL1192:BOH1140:BAL980:NWY880:LIV832:SWE829:GAS776:MOS748:VIE719:UKR715:PIC655:ENC605:STP603:MAR596:HEL576:NWG490:PAR488:.:IRS213:SER176:POR136:WMS134:TUS107:ROM99:BAR99:SPA89:STP86:STP86:ARM73:ALB64:APU55:TUN54:NAF53:TYS48:GRE41:NAP40:GOL38:BUL31:ANK20:BLA16:SMY13:SPA11:SYR11:IOS10:CON10:AES2:ADS2:HOLVIACONVOY1:
102,1908SPRA,GAL886:TYR833:MUN809:BOH637:RUM584:TRI551:ADS550:WAR550:SIL528:CON509:IOS497:VEN489:VIE399:BUL399:UKR394:SER384:MOS367:SEV328:TYS327:PIA322:AES316:GRE308:ROM306:LIV287:ALB280:BER279:BUD278:SMY270:PRU260:ARM247:.:SYR58:MAO51:GAS43:HOL42:SPA40:SPA37:BUL30:BEL24:SWE23:POR21:PIC18:NTH16:PAR14:BRE13:DEN7:ENC6:IRS6:STP4:NWG4:BUL4:CLY3:WAL2:SPA2:BAL2:NAO2:EDI2:GREVIACONVOY1:APUVIACONVOY1:SMYVIACONVOY1:LVP1:,GAL1992:TYR1781:TRI1737:RUM1564:BOH1414:VIE1397:MUN1375:VEN1261:SER1238:BUD1176:WAR987:ADS955:SIL932:BUL899:CON889:IOS861:UKR834:ALB790:GRE741:MOS661:PIA659:ROM632:SEV626:AES569:TYS540:NAP487:PRU484:BER467:APU447:SMY436:.:NWY81:SYR78:SPA73:SPA63:HOL62:BEL55:BRE37:POR35:SWE32:PIC27:PAR21:NTH16:DEN14:IRS10:ENC9:BUL7:NAO6:BAL5:NWG5:WAL4:STP4:CLY3:SPA3:EDI2:STP2:LVP2:APUVIACONVOY1:GREVIACONVOY1:LON1:SMYVIACONVOY1:
103,1908SPRT,BUL1766:IOS1679:CON1387:AES1384:TRI1272:RUM1259:TYS1110:GAL1012:SEV914:MOS824:UKR810:BUD807:VEN804:SER804:TYR724:WAR702:GRE675:VIE663:TUN659:EMS654:ARM629:ROM614:NAP607:ALB578:APU561:WMS501:SIL498:TUS462:ANK456:BOH454:.:POR59:BUR58:SPA47:BUL46:KIE41:GAS40:IRS38:SWE35:DEN31:RUH26:BUL26:CLY25:BRE21:ENC18:SYR13:WAL12:NWG10:LVP9:SPA9:PIC7:BEL6:PAR6:HOL5:YOR3:NTH3:STP3:SKA1:EDI1:RUMVIACONVOY1:LON1:,BUL3785:IOS3474:CON3377:AES3164:RUM3006:TRI2411:SEV2145:SER2014:TYS1818:GRE1768:GAL1641:UKR1559:ARM1543:BUD1525:EMS1446:MOS1380:VEN1350:ALB1340:ANK1212:TUN1129:WAR1111:SMY1076:NAP1051:ROM1044:VIE1039:TYR980:APU979:BLA912:ADS826:WMS800:.:NAO81:GAS79:BUR66:KIE53:IRS52:SWE47:ENC38:DEN34:BRE32:RUH30:CLY26:WAL16:SPA14:LVP12:NWG11:PIC11:BEL7:NTH7:PAR7:HOL5:STP5:LON4:EDI3:YOR3:STP3:SKA1:TUNVIACONVOY1:BULVIACONVOY1:RUMVIACONVOY1:HEL1:
104,1908SPRR,NWY1086:SIL920:RUM845:GAL838:KIE757:MUN756:BER616:CON587:DEN567:UKR558:WAR514:BOH495:SEV476:NTH469:PRU465:SWE464:BUD460:VIE454:BUL448:BLA431:TYR391:TRI389:SER387:STP321:LIV321:NWG296:FIN295:HOL284:BAR272:ARM272:.:VEN102:BUR100:WAL95:NAO90:PIA77:MAO69:SYR69:BUL65:EMS53:POR49:PIC45:APU45:MAR42:TUN38:TUS36:ROM34:NAP33:IRS32:TYS32:BRE23:GAS21:NAF19:PAR17:WMS17:STP15:ADS12:SPA10:SPA5:GOL4:SPA3:,NWY1874:GAL1828:RUM1692:SIL1652:UKR1607:WAR1566:MUN1323:SEV1306:LIV1233:MOS1210:KIE1165:BER1163:PRU1107:STP1095:SWE1010:DEN991:CON935:BUD890:BOH876:VIE832:BLA824:BUL706:NTH689:TYR674:ARM636:FIN629:TRI573:SER541:NWG489:GOB485:.:BUL138:BUL120:SYR117:MAO115:PIA106:STP94:EMS87:IRS72:APU70:TUS66:PIC63:TYS62:POR57:TUN56:MAR52:ADS51:NAP40:PAR38:ROM38:WMS33:GAS32:BRE28:NAF24:SPA16:SPA10:GOL8:SPA3:BULVIACONVOY1:RUMVIACONVOY1:LIVVIACONVOY1:
105,1908FALE,MAO1008:LON937:KIE793:DEN671:MUN657:BER639:EDI624:STP568:BEL504:NWY500:HOL480:RUH445:ENC429:NTH417:WMS408:MOS406:MAR405:BRE405:NAO395:LON391:LON377:TUN376:YOR370:LIV362:BUR349:BAL346:SPA340:LVP330:SWE330:WAR322:.:ROM102:IOS98:BOH94:BAR92:TYR89:NAP86:SPA69:VEN55:LVP52:RUM47:SKA46:CLY41:VIE37:STP29:TRI28:APU21:BUD19:AES18:ARM14:SMY13:ANK11:GRE11:ALB10:ADS7:EMS6:SER5:CON5:BUL4:SYR3:BLA1:,MAO2448:KIE2058:LON1846:DEN1842:NTH1684:NWY1678:STP1571:ENC1483:LON1430:HOL1390:BER1365:BEL1357:EDI1323:BRE1180:SWE1125:LON1085:MUN1077:EDI1043:YOR1032:LIV942:NAO902:WMS869:WAL818:LVP810:MOS783:NWG781:BAL776:RUH762:EDI727:PRU716:.:SPA191:GAL185:IOS178:TUS168:ROM151:BOH143:NAP135:TYR128:RUM82:VEN79:STP79:VIE46:TRI36:ADS31:APU27:BUD26:AES24:GRE24:SMY23:ARM23:ANK22:EMS20:ALB15:SER12:CON9:SYR9:BUL7:BLA1:BELVIACONVOY1:BUL1:
106,1908FALF,MUN1280:PAR938:BRE783:KIE687:TYS685:VEN624:BEL591:BUR545:IOS539:NTH502:MAR491:MAR470:HOL465:WMS464:PIA461:MAO448:TUN418:TYR411:BER357:NWY355:MAR352:DEN351:RUH343:TUS320:EDI301:NAP296:TRI293:LON271:ROM270:ENC246:.:LIV87:IRS86:GAL85:ALB82:PAR82:AES77:EMS75:BAR75:BUD74:SER62:SMY56:STP53:BAL51:POR36:MOS33:BUL27:RUM25:SPA24:GOB19:BUL18:UKR18:SYR12:STP10:ANK6:SEV5:ARM5:LONVIACONVOY1:ROMVIACONVOY1:WALVIACONVOY1:BUL1:,MUN2700:PAR2105:BUR1976:MAR1770:TYS1735:BEL1726:BRE1607:MAO1607:WMS1503:VEN1330:PIA1316:KIE1277:RUH1115:HOL1099:MAR1093:IOS1061:TUN1053:PIC1042:BRE1016:MAR1009:GAS989:NTH978:TYR883:SPA848:ENC839:GOL808:TUS795:SPA758:LON754:NAP753:.:HEL171:CON167:SKA165:ALB164:FIN159:AES156:LIV128:BAR121:BUD121:SPA107:SMY98:SER95:BAL83:STP72:MOS61:UKR41:BUL40:RUM33:BUL28:SYR20:GOB20:STP11:SEV8:ANK7:ARM6:BUL2:BLA1:ROMVIACONVOY1:LONVIACONVOY1:WALVIACONVOY1:
107,1908FALI,VEN696:NAP527:TRI470:MAR450:ROM441:WMS427:TYR404:IOS394:MUN357:SER348:RUM343:VIE343:BUD324:MAO322:CON309:PIA293:SMY283:GRE277:SPA266:BUL256:AES243:VEN240:TUN224:GAL218:ROM217:GOL215:TYS204:BOH180:GAS174:BUR172:.:PIC58:LVP57:LON54:ADS52:STP48:IRS45:BER44:HOL43:PRU41:BUL40:LIV34:SYR28:NWY23:WAL23:EDI21:SPA21:NWG20:NTH15:VEN12:DEN10:CLY10:BAR7:YOR6:SWE5:SKA3:STP3:HEL1:CONVIACONVOY1:BULVIACONVOY1:TRIVIACONVOY1:,TRI1506:VEN1474:IOS1450:VEN1345:MAR1315:WMS1225:NAP1208:TYS1199:PIA1099:TYR1062:ROM1002:TUN938:NAP883:VIE849:ROM847:MAO846:SPA781:GRE743:MUN743:TUS726:GOL716:SER692:APU686:ROM642:BUD633:AES593:CON543:SMY528:RUM527:GAS444:.:KIE108:BLA107:SPA97:LON93:MOS76:SYR69:CLY65:HOL63:PRU61:WAL59:STP55:BUL54:VEN47:LIV45:EDI44:NWG42:NTH38:NWY33:SWE21:DEN19:YOR15:BAR13:HEL6:STP4:SKA3:FIN2:BULVIACONVOY2:BAL1:TRIVIACONVOY1:CONVIACONVOY1:
108,1908FALG,BER1019:MUN775:WAR752:NTH752:GAL744:MUN740:KIE712:SIL706:TYR606:BUR551:BOH545:VIE539:MOS523:UKR510:BEL508:MAO470:KIE449:DEN415:RUM397:HOL358:RUH351:NWY348:TRI345:PRU344:SWE344:MAR333:ENC331:LON316:SEV316:VEN315:.:TUS101:IRS91:CLY84:GOB76:SKA65:ROM65:BUL62:STP57:TYS54:GRE45:ALB45:NAF40:GOL38:ARM37:STP35:TUN33:BAR31:APU30:IOS28:ANK14:NAP14:SMY13:SPA9:SYR8:CON4:BLA4:EMS2:KIEVIACONVOY1:AES1:ADS1:,MUN2248:BER1705:WAR1420:SIL1348:NTH1330:KIE1305:KIE1301:BEL1265:BER1235:MUN1191:BUR1168:DEN1152:GAL1120:RUH1107:BOH1055:HOL1037:TYR1025:SWE994:MOS903:PRU890:VIE852:NWY804:LIV713:KIE678:UKR661:MAO639:MAR632:STP600:GAS571:BRE570:.:IRS141:CLY134:TUS132:SPA126:STP116:STP88:ROM84:BAR80:BUL70:GRE68:TYS68:ALB58:ARM52:NAF51:GOL46:IOS46:APU45:TUN40:NAP27:ANK19:SPA17:SMY15:CON10:SYR10:ADS6:BLA5:AES3:EMS2:KIEVIACONVOY1:GREVIACONVOY1:
109,1908FALA,MUN1127:VIE806:BUD737:IOS681:GAL645:TRI600:WAR590:TYR582:SIL562:VEN519:RUM494:BER431:BUL419:BOH419:MOS415:SEV368:UKR357:TRI344:CON315:TRI310:NAP303:PIA298:SER294:ROM294:GRE294:LIV267:STP266:TYS249:APU234:ALB225:.:FIN53:MAO49:GAS47:BEL44:BUL43:HOL39:PAR37:SWE37:BLA27:SYR27:PIC26:POR25:BRE19:IRS18:LON18:DEN16:ENC7:NAO7:BUL5:STP4:NWG4:GOB3:WAL2:LVP2:BAR2:EDI2:NTH2:CLY1:SKA1:STP1:,MUN1688:VIE1463:GAL1402:BUD1336:TYR1309:TRI1274:RUM1202:VEN1125:WAR1039:IOS1022:BOH967:TRI940:SIL912:BUL886:SER866:VIE859:UKR790:BUD782:GRE709:ALB704:SEV681:MOS647:CON599:ROM589:BER574:PIA564:TRI538:APU495:NAP484:TYS430:.:NAF79:FIN70:BLA63:BEL61:POR58:HOL57:SWE48:SYR46:PIC33:DEN25:BRE25:IRS21:LON19:NAO11:ENC9:BUL9:LVP5:NWG5:BAR4:WAL4:STP4:GOB3:CLY3:EDI2:BAL2:NTH2:STP2:SKA1:VENVIACONVOY1:HEL1:
110,1908FALT,IOS1888:CON1409:RUM1357:TRI1291:SMY1097:SEV932:SER931:ANK898:GAL875:VEN872:TYS864:MOS856:WAR838:VIE763:BUD746:BUL746:GRE684:ROM635:TYR615:UKR603:NAP597:TUN581:WMS539:MUN534:AES516:APU512:BOH512:CON492:ALB485:SIL469:.:GAS76:NAO66:SPA57:LVP54:BUR53:BRE50:SWE48:RUH34:BUL31:BEL29:BUL26:ENC21:IRS16:SYR14:PAR14:DEN13:NWG11:HOL11:EDI10:CLY10:SPA10:NTH7:LON6:PIC5:WAL3:YOR2:SKA1:STP1:RUMVIACONVOY1:PIAVIACONVOY1:,IOS3774:RUM2921:CON2396:TRI2301:SEV2125:BUL2053:SER1941:SMY1925:GRE1902:CON1761:ANK1608:TYS1483:GAL1469:AES1449:BUD1428:VEN1410:MOS1336:WAR1296:ALB1217:UKR1180:VIE1141:NAP1028:TUN1013:ROM976:APU897:TYR866:EMS861:WMS835:ARM739:SMY724:.:SYR82:NAO81:SWE66:BUR65:LVP63:BRE62:RUH35:BEL33:IRS31:ENC30:PAR19:NWG17:DEN17:SPA15:CLY15:EDI12:HOL12:PIC10:WAL8:NTH8:LON8:STP7:YOR3:RUMVIACONVOY3:SKA2:BULVIACONVOY1:GREVIACONVOY1:PIAVIACONVOY1:BAL1:BAR1:
111,1908FALR,MUN873:NWY763:WAR719:RUM705:KIE696:BER600:MOS599:GAL580:CON554:DEN552:VIE526:NTH520:SWE507:STP506:TRI504:BUD449:SIL434:TYR384:SER380:WAR380:BOH374:NWG336:SEV335:PRU317:BUL316:HOL314:SEV286:SMY277:GRE270:ARM238:.:SYR74:BUL66:STP65:GOB65:ADS61:PIC60:BRE60:EMS55:WAL54:IRS49:PAR46:WMS43:MAR42:ROM41:PIA37:APU32:POR31:STP30:TUN23:NAF23:TYS23:GAS18:TUS17:SPA16:SPA11:GOL11:SPA5:LONVIACONVOY1:BULVIACONVOY1:ANKVIACONVOY1:,NWY1531:MUN1397:RUM1379:WAR1351:WAR1287:GAL1237:KIE1109:SWE1071:BER1069:MOS1062:SIL1006:SEV967:MOS939:VIE932:BUD889:DEN878:CON852:UKR832:LIV822:NTH797:PRU779:STP751:TRI749:STP731:SEV656:BOH637:TYR613:SER570:NWG493:BUL465:.:STP128:BUL91:NAP85:WAL81:PIC76:BRE74:IRS71:EMS68:ADS65:PAR57:WMS55:APU54:MAR50:PIA47:ROM46:POR43:TYS40:SPA40:TUN33:TUS29:NAF27:GAS22:GOL14:SPA13:SPA6:DENVIACONVOY1:BULVIACONVOY1:LONVIACONVOY1:LIVVIACONVOY1:ANKVIACONVOY1:
112,1909SPRE,MAO865:LON820:KIE685:ENC587:BER587:DEN558:EDI539:MUN521:BEL520:NTH491:NWY436:STP413:BUR399:WMS390:LIV387:RUH375:IRS374:PIC339:HOL336:BAL335:GAS326:WAR324:MOS323:SIL297:SPA288:MAR283:TYS279:PRU262:YOR259:SWE248:.:LVP79:SEV77:STP76:VEN71:SPA71:SPA57:ROM54:NAP54:TUS53:RUM45:SKA44:APU41:VIE33:CLY30:STP26:ADS26:AES19:BUD19:ARM19:SMY17:SYR10:GRE10:EMS9:ALB8:ANK5:SER5:CON5:TRI5:BUL4:BUL1:,LON2038:MAO1991:NTH1866:KIE1738:ENC1663:DEN1544:EDI1483:NWY1408:BEL1238:STP1228:BER1076:HOL988:LIV980:IRS904:MUN839:SWE831:YOR827:BAL825:WMS814:NWG781:PIC777:WAL764:MOS755:BRE698:RUH681:BUR676:GAS670:SPA640:NAO588:PRU582:.:PIA183:BOH179:SPA177:SEV149:TUS139:SPA128:NAP108:TYR106:ROM102:STP93:VEN89:RUM84:APU58:VIE47:ARM38:ADS33:BUD32:AES31:SMY27:EMS27:SYR22:GRE21:ALB12:CON10:TRI8:BUL8:ANK7:SER6:BUL3:FINVIACONVOY1:
113,1909SPRF,BUR818:MUN814:TYS594:PIA587:MAO547:IOS535:ENC529:NTH510:KIE506:GOL501:VEN467:RUH404:HOL365:TYR361:BEL359:TUN342:PIC327:MAR326:WMS318:BER314:NWY288:DEN275:NAP272:ROM268:TRI267:TUS245:GAS205:BOH201:SWE199:LON186:.:WAL95:AES91:HEL88:GAL87:PAR85:EMS84:GRE78:ADS74:LIV73:IRS71:WAR71:SPA66:SER64:STP58:BUD54:SMY48:POR39:GOB30:UKR29:BUL24:CON21:RUM19:SYR18:BUL16:MOS15:ARM6:ANK6:SPA5:STP3:SEV1:,BUR2426:MAO1753:MUN1724:MAR1686:TYS1466:PIA1379:BEL1255:GOL1185:GAS1182:ENC1153:RUH1023:PIC1020:WMS1012:IOS989:KIE980:VEN895:TUN849:NTH842:TUS761:HOL729:BRE718:SPA717:TYR702:ROM645:NAP629:SPA544:PAR537:BER511:TRI456:EDI453:.:STP147:EMS147:BAL143:HEL142:ADS136:GAL134:GRE118:FIN112:BUD110:WAR109:LIV93:SMY90:SER87:STP75:UKR72:RUM66:CON62:SPA60:GOB41:BUL38:MOS31:BUL29:SYR27:ANK26:ARM8:BLA5:SEV5:STP4:BREVIACONVOY1:NAFVIACONVOY1:
114,1909SPRI,TYS585:TYR510:IOS484:MAO438:VEN436:TRI414:RUM369:MAR341:CON311:VIE305:PIA300:AES275:WMS264:GAL259:MUN248:SER235:TUS234:GOL234:SPA232:BUD228:NAP190:BOH190:SMY175:GRE173:TUN170:BUL143:ALB142:ANK139:BUR138:BLA130:.:BEL49:IRS46:MOS46:LVP45:BER44:BUL43:KIE40:SYR40:SPA37:HOL37:ADS34:PRU29:CLY28:LIV27:WAL27:NWG25:BUL25:NTH23:LON17:EDI12:YOR11:NWY10:BAR8:SWE6:STP5:DEN5:SKA3:BAL3:STP3:HEL2:,TYS1654:VEN1645:IOS1572:TRI1297:TYR1152:PIA1123:MAR983:MAO976:WMS946:TUS809:NAP797:TUN700:ROM695:GOL656:VIE644:APU644:SPA598:AES597:CON518:SER505:RUM498:MUN485:GRE472:BUD456:ALB450:GAL449:GAS418:NAF405:BOH362:BUR360:.:BEL107:WAR107:SYR102:BER95:LVP91:KIE88:MOS83:WAL82:SPA79:CLY69:PRU64:HOL59:BUL52:NWG47:NTH45:LON42:EDI34:LIV32:YOR26:NWY17:BAR12:STP11:SWE9:DEN8:SKA5:BAL4:STP4:FIN2:HEL2:ALBVIACONVOY1:
115,1909SPRG,SIL865:MUN809:GAL684:TYR602:WAR508:PRU507:BUR501:NTH478:BOH477:HOL436:ENC410:BER404:MOS388:BEL380:MAR348:UKR345:VIE337:LIV330:BUD328:DEN311:RUH306:RUM304:KIE296:TRI283:NWY269:GAS263:MAO250:PIA238:STP237:EDI229:.:LVP98:TUS98:SKA94:GOB93:WMS73:ROM69:SPA67:TYS67:POR66:ARM64:BUL57:NAF54:GOL52:STP51:TUN43:NAP35:BAR33:ALB32:SYR26:IOS24:GRE24:EMS18:STP17:APU16:CON11:SPA10:ANK6:SMY5:AES1:PRUVIACONVOY1:,MUN2215:SIL1668:BER1382:KIE1248:TYR1110:HOL1098:PRU1064:GAL1051:BUR1044:WAR1035:DEN1004:BOH991:RUH973:NTH944:BEL884:LIV688:SWE683:NWY657:ENC642:MAR606:MOS601:VIE593:GAS558:BAL545:PIC515:UKR510:STP470:HEL445:BUD444:TRI422:.:NAO164:TUS139:POR106:STP95:ROM94:BAR94:TYS89:SPA89:WMS87:NAF83:ARM77:GOL74:BUL68:TUN63:ALB62:STP52:NAP41:GRE33:APU29:IOS28:SYR28:EMS18:ANK13:CON13:SPA13:SMY11:ADS4:AES1:HOLVIACONVOY1:PRUVIACONVOY1:
